BRIARLAKE ELEM,M 426.5 530.5 L 426.5 542.5 L 425.5 543.5 L 413.5 543.5 L 413.5 567.5 L 424.5 567.5 L 424.5 555.5 L 425.5 554.5 L 437.5 554.5 L 437.5 530.5 z
SS17,M 348.5 270.5 L 348.5 282.5 L 347.5 283.5 L 335.5 283.5 L 335.5 294.5 L 347.5 294.5 L 348.5 295.5 L 348.5 307.5 L 385.5 307.5 L 385.5 296.5 L 373.5 296.5 L 372.5 295.5 L 372.5 283.5 L 360.5 283.5 L 359.5 282.5 L 359.5 270.5 z
SS22,M 283.5 270.5 L 283.5 294.5 L 294.5 294.5 L 294.5 282.5 L 295.5 281.5 L 308.5 281.5 L 309.5 282.5 L 309.5 294.5 L 320.5 294.5 L 320.5 270.5 z
Timber Ridge 01,M 244.5 270.5 L 244.5 294.5 L 281.5 294.5 L 281.5 270.5 z
Roswell 02,M 218.5 270.5 L 218.5 282.5 L 217.5 283.5 L 205.5 283.5 L 205.5 307.5 L 242.5 307.5 L 242.5 270.5 z
Murdock 01,M 166.5 270.5 L 166.5 282.5 L 165.5 283.5 L 140.5 283.5 L 140.5 307.5 L 152.5 307.5 L 153.5 308.5 L 153.5 320.5 L 177.5 320.5 L 177.5 270.5 z
Elizabeth 02,M 62.5 270.5 L 62.5 282.5 L 61.5 283.5 L 49.5 283.5 L 49.5 307.5 L 73.5 307.5 L 73.5 270.5 z
JC19,M 426.5 257.5 L 426.5 281.5 L 451.5 281.5 L 452.5 282.5 L 452.5 294.5 L 463.5 294.5 L 463.5 282.5 L 464.5 281.5 L 476.5 281.5 L 476.5 270.5 L 464.5 270.5 L 463.5 269.5 L 463.5 257.5 z
RW20,M 374.5 257.5 L 374.5 269.5 L 373.5 270.5 L 361.5 270.5 L 361.5 281.5 L 373.5 281.5 L 374.5 282.5 L 374.5 294.5 L 398.5 294.5 L 398.5 270.5 L 386.5 270.5 L 385.5 269.5 L 385.5 257.5 z
SS15A,M 322.5 257.5 L 322.5 281.5 L 346.5 281.5 L 346.5 257.5 z
Chestnut Ridge 01,M 192.5 257.5 L 192.5 269.5 L 191.5 270.5 L 179.5 270.5 L 179.5 294.5 L 203.5 294.5 L 203.5 282.5 L 204.5 281.5 L 216.5 281.5 L 216.5 257.5 z
Sandy Plains 01,M 140.5 257.5 L 140.5 269.5 L 139.5 270.5 L 114.5 270.5 L 114.5 281.5 L 164.5 281.5 L 164.5 257.5 z
JC06,M 556.5 244.5 L 556.5 256.5 L 555.5 257.5 L 543.5 257.5 L 543.5 281.5 L 554.5 281.5 L 554.5 269.5 L 555.5 268.5 L 567.5 268.5 L 567.5 256.5 L 568.5 255.5 L 580.5 255.5 L 580.5 244.5 z
JC14,M 452.5 244.5 L 452.5 255.5 L 464.5 255.5 L 465.5 256.5 L 465.5 268.5 L 489.5 268.5 L 489.5 244.5 z
RW04,M 361.5 244.5 L 361.5 256.5 L 360.5 257.5 L 348.5 257.5 L 348.5 268.5 L 372.5 268.5 L 372.5 256.5 L 373.5 255.5 L 385.5 255.5 L 385.5 244.5 z
SS15B,M 322.5 244.5 L 322.5 255.5 L 359.5 255.5 L 359.5 244.5 z
RW11A,M 296.5 244.5 L 296.5 256.5 L 295.5 257.5 L 283.5 257.5 L 283.5 268.5 L 320.5 268.5 L 320.5 244.5 z
Simpson 01,M 114.5 244.5 L 114.5 255.5 L 126.5 255.5 L 127.5 256.5 L 127.5 268.5 L 138.5 268.5 L 138.5 256.5 L 139.5 255.5 L 151.5 255.5 L 151.5 244.5 z
Addison 01,M 101.5 244.5 L 101.5 294.5 L 112.5 294.5 L 112.5 269.5 L 113.5 268.5 L 125.5 268.5 L 125.5 257.5 L 113.5 257.5 L 112.5 256.5 L 112.5 244.5 z
Gritters 01,M 75.5 244.5 L 75.5 256.5 L 74.5 257.5 L 62.5 257.5 L 62.5 268.5 L 74.5 268.5 L 75.5 269.5 L 75.5 294.5 L 99.5 294.5 L 99.5 257.5 L 87.5 257.5 L 86.5 256.5 L 86.5 244.5 z
Bells Ferry 02,M 36.5 244.5 L 36.5 294.5 L 47.5 294.5 L 47.5 282.5 L 48.5 281.5 L 60.5 281.5 L 60.5 257.5 L 48.5 257.5 L 47.5 256.5 L 47.5 244.5 z
JC07,M 530.5 231.5 L 530.5 243.5 L 529.5 244.5 L 517.5 244.5 L 517.5 268.5 L 529.5 268.5 L 530.5 269.5 L 530.5 281.5 L 541.5 281.5 L 541.5 256.5 L 542.5 255.5 L 554.5 255.5 L 554.5 231.5 z
JC18,M 426.5 231.5 L 426.5 243.5 L 425.5 244.5 L 413.5 244.5 L 413.5 255.5 L 450.5 255.5 L 450.5 243.5 L 451.5 242.5 L 463.5 242.5 L 463.5 231.5 z
RW22A,M 400.5 231.5 L 400.5 243.5 L 399.5 244.5 L 387.5 244.5 L 387.5 268.5 L 399.5 268.5 L 400.5 269.5 L 400.5 281.5 L 411.5 281.5 L 411.5 269.5 L 412.5 268.5 L 424.5 268.5 L 424.5 257.5 L 412.5 257.5 L 411.5 256.5 L 411.5 231.5 z
JC01,M 595.5 218.5 L 595.5 243.5 L 594.5 244.5 L 582.5 244.5 L 582.5 255.5 L 632.5 255.5 L 632.5 243.5 L 633.5 242.5 L 645.5 242.5 L 645.5 231.5 L 620.5 231.5 L 619.5 230.5 L 619.5 218.5 z
JC02,M 569.5 218.5 L 569.5 242.5 L 593.5 242.5 L 593.5 218.5 z
JC03B,M 543.5 218.5 L 543.5 229.5 L 555.5 229.5 L 556.5 230.5 L 556.5 242.5 L 567.5 242.5 L 567.5 218.5 z
JC03A,M 530.5 218.5 L 530.5 229.5 L 541.5 229.5 L 541.5 218.5 z
JC09,M 491.5 218.5 L 491.5 268.5 L 515.5 268.5 L 515.5 244.5 L 503.5 244.5 L 502.5 243.5 L 502.5 218.5 z
RW17,M 348.5 218.5 L 348.5 230.5 L 347.5 231.5 L 335.5 231.5 L 335.5 242.5 L 372.5 242.5 L 372.5 218.5 z
Roswell 01,M 244.5 218.5 L 244.5 230.5 L 243.5 231.5 L 231.5 231.5 L 231.5 255.5 L 243.5 255.5 L 244.5 256.5 L 244.5 268.5 L 281.5 268.5 L 281.5 244.5 L 269.5 244.5 L 268.5 243.5 L 268.5 218.5 z
Hightower 01,M 205.5 218.5 L 205.5 230.5 L 204.5 231.5 L 192.5 231.5 L 192.5 242.5 L 204.5 242.5 L 205.5 243.5 L 205.5 255.5 L 217.5 255.5 L 218.5 256.5 L 218.5 268.5 L 242.5 268.5 L 242.5 257.5 L 230.5 257.5 L 229.5 256.5 L 229.5 218.5 z
Pope 01,M 179.5 218.5 L 179.5 243.5 L 178.5 244.5 L 166.5 244.5 L 166.5 268.5 L 190.5 268.5 L 190.5 256.5 L 191.5 255.5 L 203.5 255.5 L 203.5 244.5 L 191.5 244.5 L 190.5 243.5 L 190.5 218.5 z
McCleskey 01,M 88.5 218.5 L 88.5 230.5 L 87.5 231.5 L 75.5 231.5 L 75.5 242.5 L 87.5 242.5 L 88.5 243.5 L 88.5 255.5 L 99.5 255.5 L 99.5 218.5 z
Blackwell 01,M 62.5 218.5 L 62.5 230.5 L 61.5 231.5 L 49.5 231.5 L 49.5 255.5 L 73.5 255.5 L 73.5 218.5 z
Palmer 01,M 23.5 218.5 L 23.5 242.5 L 47.5 242.5 L 47.5 231.5 L 35.5 231.5 L 34.5 230.5 L 34.5 218.5 z
JC08,M 491.5 205.5 L 491.5 216.5 L 503.5 216.5 L 504.5 217.5 L 504.5 242.5 L 528.5 242.5 L 528.5 218.5 L 516.5 218.5 L 515.5 217.5 L 515.5 205.5 z
JC10,M 478.5 205.5 L 478.5 230.5 L 477.5 231.5 L 465.5 231.5 L 465.5 242.5 L 489.5 242.5 L 489.5 205.5 z
JC15,M 439.5 205.5 L 439.5 229.5 L 450.5 229.5 L 450.5 205.5 z
JC16,M 413.5 205.5 L 413.5 242.5 L 424.5 242.5 L 424.5 230.5 L 425.5 229.5 L 437.5 229.5 L 437.5 205.5 z
RW06,M 400.5 205.5 L 400.5 217.5 L 399.5 218.5 L 374.5 218.5 L 374.5 242.5 L 398.5 242.5 L 398.5 230.5 L 399.5 229.5 L 411.5 229.5 L 411.5 205.5 z
RW02,M 270.5 205.5 L 270.5 242.5 L 282.5 242.5 L 283.5 243.5 L 283.5 255.5 L 294.5 255.5 L 294.5 243.5 L 295.5 242.5 L 320.5 242.5 L 320.5 231.5 L 308.5 231.5 L 307.5 230.5 L 307.5 218.5 L 282.5 218.5 L 281.5 217.5 L 281.5 205.5 z
Lasssiter 01,M 153.5 205.5 L 153.5 217.5 L 152.5 218.5 L 140.5 218.5 L 140.5 242.5 L 152.5 242.5 L 153.5 243.5 L 153.5 255.5 L 164.5 255.5 L 164.5 243.5 L 165.5 242.5 L 177.5 242.5 L 177.5 218.5 L 165.5 218.5 L 164.5 217.5 L 164.5 205.5 z
Rocky Mountain 01,M 127.5 205.5 L 127.5 217.5 L 126.5 218.5 L 101.5 218.5 L 101.5 242.5 L 138.5 242.5 L 138.5 205.5 z
RW07A,M 335.5 192.5 L 335.5 203.5 L 359.5 203.5 L 359.5 192.5 z
RW03,M 322.5 192.5 L 322.5 217.5 L 321.5 218.5 L 309.5 218.5 L 309.5 229.5 L 321.5 229.5 L 322.5 230.5 L 322.5 242.5 L 333.5 242.5 L 333.5 230.5 L 334.5 229.5 L 346.5 229.5 L 346.5 217.5 L 347.5 216.5 L 359.5 216.5 L 359.5 205.5 L 334.5 205.5 L 333.5 204.5 L 333.5 192.5 z
Shallowford Fall 01,M 218.5 192.5 L 218.5 203.5 L 230.5 203.5 L 231.5 204.5 L 231.5 229.5 L 242.5 229.5 L 242.5 217.5 L 243.5 216.5 L 268.5 216.5 L 268.5 205.5 L 256.5 205.5 L 255.5 204.5 L 255.5 192.5 z
Garrison Mill 01,M 192.5 192.5 L 192.5 229.5 L 203.5 229.5 L 203.5 217.5 L 204.5 216.5 L 229.5 216.5 L 229.5 205.5 L 217.5 205.5 L 216.5 204.5 L 216.5 192.5 z
Mabry 01,M 166.5 192.5 L 166.5 216.5 L 190.5 216.5 L 190.5 192.5 z
Davis 01,M 127.5 192.5 L 127.5 203.5 L 139.5 203.5 L 140.5 204.5 L 140.5 216.5 L 151.5 216.5 L 151.5 204.5 L 152.5 203.5 L 164.5 203.5 L 164.5 192.5 z
Kell 01,M 101.5 192.5 L 101.5 216.5 L 125.5 216.5 L 125.5 192.5 z
Nicholson 01,M 75.5 192.5 L 75.5 229.5 L 86.5 229.5 L 86.5 217.5 L 87.5 216.5 L 99.5 216.5 L 99.5 192.5 z
Bells Ferry 03,M 10.5 192.5 L 10.5 203.5 L 22.5 203.5 L 23.5 204.5 L 23.5 216.5 L 35.5 216.5 L 36.5 217.5 L 36.5 229.5 L 60.5 229.5 L 60.5 217.5 L 61.5 216.5 L 73.5 216.5 L 73.5 192.5 z
JC05,M 504.5 179.5 L 504.5 203.5 L 516.5 203.5 L 517.5 204.5 L 517.5 216.5 L 528.5 216.5 L 528.5 192.5 L 516.5 192.5 L 515.5 191.5 L 515.5 179.5 z
JC04B,M 491.5 179.5 L 491.5 190.5 L 502.5 190.5 L 502.5 179.5 z
AP14,M 439.5 179.5 L 439.5 203.5 L 451.5 203.5 L 452.5 204.5 L 452.5 229.5 L 476.5 229.5 L 476.5 205.5 L 464.5 205.5 L 463.5 204.5 L 463.5 192.5 L 451.5 192.5 L 450.5 191.5 L 450.5 179.5 z
AP01C,M 400.5 179.5 L 400.5 203.5 L 437.5 203.5 L 437.5 192.5 L 425.5 192.5 L 424.5 191.5 L 424.5 179.5 z
RW13,M 374.5 179.5 L 374.5 191.5 L 373.5 192.5 L 361.5 192.5 L 361.5 216.5 L 398.5 216.5 L 398.5 179.5 z
RW07B,M 361.5 179.5 L 361.5 190.5 L 372.5 190.5 L 372.5 179.5 z
AP03,M 348.5 179.5 L 348.5 190.5 L 359.5 190.5 L 359.5 179.5 z
RW10,M 309.5 179.5 L 309.5 191.5 L 308.5 192.5 L 283.5 192.5 L 283.5 216.5 L 320.5 216.5 L 320.5 179.5 z
JC04A,M 517.5 166.5 L 517.5 190.5 L 529.5 190.5 L 530.5 191.5 L 530.5 216.5 L 580.5 216.5 L 580.5 205.5 L 555.5 205.5 L 554.5 204.5 L 554.5 192.5 L 542.5 192.5 L 541.5 191.5 L 541.5 179.5 L 529.5 179.5 L 528.5 178.5 L 528.5 166.5 z
AP09B,M 491.5 166.5 L 491.5 177.5 L 515.5 177.5 L 515.5 166.5 z
AP09A,M 439.5 166.5 L 439.5 177.5 L 451.5 177.5 L 452.5 178.5 L 452.5 190.5 L 464.5 190.5 L 465.5 191.5 L 465.5 203.5 L 502.5 203.5 L 502.5 192.5 L 490.5 192.5 L 489.5 191.5 L 489.5 179.5 L 477.5 179.5 L 476.5 178.5 L 476.5 166.5 z
AP01D,M 374.5 166.5 L 374.5 177.5 L 398.5 177.5 L 398.5 166.5 z
RW08,M 309.5 166.5 L 309.5 177.5 L 321.5 177.5 L 322.5 178.5 L 322.5 190.5 L 346.5 190.5 L 346.5 166.5 z
AP13,M 426.5 153.5 L 426.5 165.5 L 425.5 166.5 L 413.5 166.5 L 413.5 177.5 L 425.5 177.5 L 426.5 178.5 L 426.5 190.5 L 437.5 190.5 L 437.5 165.5 L 438.5 164.5 L 450.5 164.5 L 450.5 153.5 z
AP02B,M 387.5 153.5 L 387.5 164.5 L 398.5 164.5 L 398.5 153.5 z
RW05,M 361.5 153.5 L 361.5 165.5 L 360.5 166.5 L 348.5 166.5 L 348.5 177.5 L 372.5 177.5 L 372.5 165.5 L 373.5 164.5 L 385.5 164.5 L 385.5 153.5 z
RW01,M 257.5 153.5 L 257.5 177.5 L 269.5 177.5 L 270.5 178.5 L 270.5 203.5 L 281.5 203.5 L 281.5 191.5 L 282.5 190.5 L 307.5 190.5 L 307.5 166.5 L 295.5 166.5 L 294.5 165.5 L 294.5 153.5 z
AP01A,M 413.5 140.5 L 413.5 152.5 L 412.5 153.5 L 400.5 153.5 L 400.5 177.5 L 411.5 177.5 L 411.5 165.5 L 412.5 164.5 L 424.5 164.5 L 424.5 140.5 z
AP01B,M 400.5 140.5 L 400.5 151.5 L 411.5 151.5 L 411.5 140.5 z
RW16,M 348.5 140.5 L 348.5 152.5 L 347.5 153.5 L 322.5 153.5 L 322.5 164.5 L 359.5 164.5 L 359.5 140.5 z
Wileo 01,M 244.5 140.5 L 244.5 190.5 L 256.5 190.5 L 257.5 191.5 L 257.5 203.5 L 268.5 203.5 L 268.5 179.5 L 256.5 179.5 L 255.5 178.5 L 255.5 140.5 z
Post Oak 01,M 218.5 140.5 L 218.5 190.5 L 242.5 190.5 L 242.5 140.5 z
AP12C,M 387.5 127.5 L 387.5 138.5 L 424.5 138.5 L 424.5 127.5 z
AP022,M 374.5 127.5 L 374.5 139.5 L 373.5 140.5 L 361.5 140.5 L 361.5 151.5 L 398.5 151.5 L 398.5 140.5 L 386.5 140.5 L 385.5 139.5 L 385.5 127.5 z
MP01,M 244.5 127.5 L 244.5 138.5 L 255.5 138.5 L 255.5 127.5 z
AP05,M 426.5 114.5 L 426.5 151.5 L 451.5 151.5 L 452.5 152.5 L 452.5 164.5 L 477.5 164.5 L 478.5 165.5 L 478.5 177.5 L 489.5 177.5 L 489.5 165.5 L 490.5 164.5 L 502.5 164.5 L 502.5 153.5 L 464.5 153.5 L 463.5 152.5 L 463.5 140.5 L 438.5 140.5 L 437.5 139.5 L 437.5 114.5 z
AP12A,M 413.5 114.5 L 413.5 125.5 L 424.5 125.5 L 424.5 114.5 z
RW12,M 309.5 114.5 L 309.5 139.5 L 308.5 140.5 L 296.5 140.5 L 296.5 164.5 L 320.5 164.5 L 320.5 152.5 L 321.5 151.5 L 346.5 151.5 L 346.5 139.5 L 347.5 138.5 L 359.5 138.5 L 359.5 127.5 L 347.5 127.5 L 346.5 126.5 L 346.5 114.5 z
AP12B,M 426.5 101.5 L 426.5 112.5 L 437.5 112.5 L 437.5 101.5 z
AP021,M 361.5 101.5 L 361.5 113.5 L 360.5 114.5 L 348.5 114.5 L 348.5 125.5 L 360.5 125.5 L 361.5 126.5 L 361.5 138.5 L 372.5 138.5 L 372.5 126.5 L 373.5 125.5 L 385.5 125.5 L 385.5 101.5 z
AP07A,M 387.5 88.5 L 387.5 125.5 L 411.5 125.5 L 411.5 113.5 L 412.5 112.5 L 424.5 112.5 L 424.5 101.5 L 412.5 101.5 L 411.5 100.5 L 411.5 88.5 z
AP04B,M 348.5 88.5 L 348.5 99.5 L 359.5 99.5 L 359.5 88.5 z
AP04A,M 322.5 88.5 L 322.5 112.5 L 359.5 112.5 L 359.5 101.5 L 334.5 101.5 L 333.5 100.5 L 333.5 88.5 z
RW09,M 296.5 88.5 L 296.5 113.5 L 295.5 114.5 L 257.5 114.5 L 257.5 151.5 L 294.5 151.5 L 294.5 139.5 L 295.5 138.5 L 307.5 138.5 L 307.5 88.5 z
ML06A,M 426.5 75.5 L 426.5 87.5 L 425.5 88.5 L 413.5 88.5 L 413.5 99.5 L 437.5 99.5 L 437.5 75.5 z
ML05A,M 400.5 75.5 L 400.5 86.5 L 411.5 86.5 L 411.5 75.5 z
ML04C,M 387.5 75.5 L 387.5 86.5 L 398.5 86.5 L 398.5 75.5 z
AP10,M 374.5 75.5 L 374.5 99.5 L 385.5 99.5 L 385.5 75.5 z
AP06,M 348.5 62.5 L 348.5 86.5 L 360.5 86.5 L 361.5 87.5 L 361.5 99.5 L 372.5 99.5 L 372.5 75.5 L 360.5 75.5 L 359.5 74.5 L 359.5 62.5 z
ML011,M 322.5 62.5 L 322.5 86.5 L 334.5 86.5 L 335.5 87.5 L 335.5 99.5 L 346.5 99.5 L 346.5 62.5 z
ML012,M 309.5 62.5 L 309.5 73.5 L 320.5 73.5 L 320.5 62.5 z
RW19,M 296.5 62.5 L 296.5 86.5 L 308.5 86.5 L 309.5 87.5 L 309.5 112.5 L 320.5 112.5 L 320.5 75.5 L 308.5 75.5 L 307.5 74.5 L 307.5 62.5 z
ML06B,M 413.5 49.5 L 413.5 86.5 L 424.5 86.5 L 424.5 74.5 L 425.5 73.5 L 437.5 73.5 L 437.5 49.5 z
ML04A,M 361.5 49.5 L 361.5 73.5 L 385.5 73.5 L 385.5 49.5 z
ML024,M 348.5 49.5 L 348.5 60.5 L 359.5 60.5 L 359.5 49.5 z
ML023,M 309.5 49.5 L 309.5 60.5 L 346.5 60.5 L 346.5 49.5 z
ML01B,M 296.5 49.5 L 296.5 60.5 L 307.5 60.5 L 307.5 49.5 z
AP07B,M 387.5 36.5 L 387.5 73.5 L 398.5 73.5 L 398.5 36.5 z
ML022,M 335.5 36.5 L 335.5 47.5 L 346.5 47.5 L 346.5 36.5 z
ML05C,M 400.5 23.5 L 400.5 73.5 L 411.5 73.5 L 411.5 48.5 L 412.5 47.5 L 437.5 47.5 L 437.5 23.5 z
ML04B,M 374.5 23.5 L 374.5 47.5 L 385.5 47.5 L 385.5 35.5 L 386.5 34.5 L 398.5 34.5 L 398.5 23.5 z
ML021,M 322.5 23.5 L 322.5 35.5 L 321.5 36.5 L 296.5 36.5 L 296.5 47.5 L 333.5 47.5 L 333.5 23.5 z
ML071,M 426.5 10.5 L 426.5 21.5 L 437.5 21.5 L 437.5 10.5 z
ML072,M 400.5 10.5 L 400.5 21.5 L 424.5 21.5 L 424.5 10.5 z
ML05B,M 387.5 10.5 L 387.5 21.5 L 398.5 21.5 L 398.5 10.5 z
ML07A,M 374.5 10.5 L 374.5 21.5 L 385.5 21.5 L 385.5 10.5 z
ML03,M 335.5 10.5 L 335.5 34.5 L 347.5 34.5 L 348.5 35.5 L 348.5 47.5 L 372.5 47.5 L 372.5 10.5 z
